Pver_gene_g10305 Pver_gene_g10305 0.0150082606526092
Pver_gene_g10204 Pver_gene_g10204 3.19163295669325e-08
Pver_gene_g10373 Pver_gene_g10373 0.669153407439957
Pver_gene_g10306 Pver_gene_g10306 0.6158016995831
Pver_gene_g10650 Pver_gene_g10650 0.00146962674487366
Pver_gene_g10598 Pver_gene_g10598 0.000456464590231243
Pver_gene_g10920 Pver_gene_g10920 1.76573990648689e-63
Pver_gene_g10719 Pver_gene_g10719 0.623099115645163
Pver_gene_g11050 Pver_gene_g11050 0.861311251270233
Pver_gene_g11015 Pver_gene_g11015 0.0888685849113122
Pver_gene_g11306 Pver_gene_g11306 2.28197464488256e-11
Pver_gene_g11217 Pver_gene_g11217 0.0156189053081097
Pver_gene_g11353 Pver_gene_g11353 0.161929828253043
Pver_gene_g11331 Pver_gene_g11331 0.0340673728615392
Pver_gene_g11418 Pver_gene_g11418 0.00143045979162954
Pver_gene_g11360 Pver_gene_g11360 5.27682989609704e-18
Pver_gene_g11419 Pver_gene_g11419 4.79473222192403e-07
Pver_gene_g11485 Pver_gene_g11485 0.031059745141663
Pver_gene_g11580 Pver_gene_g11580 0.000631881193054999
Pver_gene_g11540 Pver_gene_g11540 0.226590823321952
Pver_gene_g11609 Pver_gene_g11609 7.74326245401776e-05
Pver_gene_g11607 Pver_gene_g11607 0.206760164553654
Pver_gene_g11715 Pver_gene_g11715 0.000736447004908188
Pver_gene_g1162 Pver_gene_g1162 0.694178052684797
Pver_gene_g11760 Pver_gene_g11760 0.162529243322131
Pver_gene_g11732 Pver_gene_g11732 0.562330187877767
Pver_gene_g12036 Pver_gene_g12036 0.000189346631940042
Pver_gene_g11823 Pver_gene_g11823 3.10799981017305e-05
Pver_gene_g12300 Pver_gene_g12300 0.000618806244780893
Pver_gene_g12192 Pver_gene_g12192 1.06636463130659e-12
Pver_gene_g12464 Pver_gene_g12464 0.0133305739853243
Pver_gene_g12437 Pver_gene_g12437 1.64563551243003e-05
Pver_gene_g12539 Pver_gene_g12539 3.82727566258434e-05
Pver_gene_g12524 Pver_gene_g12524 0.110883430125964
Pver_gene_g12681 Pver_gene_g12681 0.93905594190895
Pver_gene_g12595 Pver_gene_g12595 0.259158355699933
Pver_gene_g13255 Pver_gene_g13255 0.000284640632013873
Pver_gene_g13006 Pver_gene_g13006 0.0113062163827979
Pver_gene_g13313 Pver_gene_g13313 0.00189075753496788
Pver_gene_g13289 Pver_gene_g13289 0.845658774795922
Pver_gene_g13450 Pver_gene_g13450 0.00985357559600431
Pver_gene_g13437 Pver_gene_g13437 0.00949984558208088
Pver_gene_g13458 Pver_gene_g13458 0.346022909882305
Pver_gene_g13454 Pver_gene_g13454 0.00240982023094895
Pver_gene_g1353 Pver_gene_g1353 0.00321586979195271
Pver_gene_g13509 Pver_gene_g13509 0.952488637097732
Pver_gene_g13682 Pver_gene_g13682 1.64291893087585e-26
Pver_gene_g13610 Pver_gene_g13610 0.0528986930398501
Pver_gene_g13712 Pver_gene_g13712 0.0063472330848283
Pver_gene_g13709 Pver_gene_g13709 0.378144434331621
Pver_gene_g13756 Pver_gene_g13756 0.00966006092930383
Pver_gene_g13743 Pver_gene_g13743 0.226881109668281
Pver_gene_g13770 Pver_gene_g13770 0.043701596128108
