"","gene","pval.treatment"
"1","Pver_gene_g1",0.547731954150176
"2","Pver_gene_g2",0.144564502517491
"3","Pver_gene_g3",0.0872881987549901
"4","Pver_gene_g4",0.502645217027386
"5","Pver_gene_g5",0.796791152651678
"6","Pver_gene_g7",0.417316845309897
"7","Pver_gene_g8",0.615186052934202
"8","Pver_gene_g9",0.121764108989134
"9","Pver_gene_g10",0.151827610265758
"10","Pver_gene_g13",0.977750539329259
"11","Pver_gene_novel_gene_1_5de57afd",0.468467769803016
"12","Pver_gene_g15",0.260920078196136
"13","Pver_gene_g16",0.714306399304258
"14","Pver_gene_g17",0.684338736090948
"15","Pver_gene_g18",0.707849870770451
"16","Pver_gene_g19",0.173824053904545
"17","Pver_gene_g20",0.456129821583228
"18","Pver_gene_g21",0.874467307516544
"19","Pver_gene_g22",0.80005562981129
"20","Pver_gene_g23",0.505519175646198
"21","Pver_gene_g24",0.930103724443844
"22","Pver_gene_g25",0.613567187222967
"23","Pver_gene_g26",0.396617644983843
"24","Pver_gene_g27",0.957680495593251
"25","Pver_gene_g28",0.823963914759694
"26","Pver_gene_g29",0.0824099635490996
"27","Pver_gene_g30",0.000845105943885186
"28","Pver_gene_g31",0.0281377188866192
"29","Pver_gene_g32",0.919988945341099
"30","Pver_gene_g33",0.966806930809664
"31","Pver_gene_g34",0.919575621739685
"32","Pver_gene_g35",0.808068868760388
"33","Pver_gene_g36",0.047866403079095
"34","Pver_gene_g37",0.147808529148042
"35","Pver_gene_g38",0.603240398765107
"36","Pver_gene_g39",0.370329722688037
"37","Pver_gene_g40",0.67618749459762
"38","Pver_gene_g41",0.411051005504048
"39","Pver_gene_g42",0.280635019830102
"40","Pver_gene_g43",0.443804525736103
"41","Pver_gene_g44",0.0371143672953105
"42","Pver_gene_g46",0.777744227539625
"43","Pver_gene_g47",0.48204623093704
"44","Pver_gene_g49",0.561781143713541
"45","Pver_gene_g50",0.248773743474004
"46","Pver_gene_g51",0.258872645859771
"47","Pver_gene_g52",0.367425722804791
"48","Pver_gene_g53",0.297532339797033
"49","Pver_gene_g54",0.137515760013526
"50","Pver_gene_g55",0.0577585966060468
"51","Pver_gene_g60",0.0146839159939341
"52","Pver_gene_g66",0.206303850171903
"53","Pver_gene_g68",0.656166289451824
"54","Pver_gene_g70",0.0964091815164681
"55","Pver_gene_g71",0.350612260391054
"56","Pver_gene_g72",0.155815536273922
"57","Pver_gene_g73",0.464504138898274
"58","Pver_gene_g74",5.043058953004e-07
"59","Pver_gene_g75",0.0287012636361895
"60","Pver_gene_g80",0.0786410264057107
"61","Pver_gene_g81",0.489999899069919
"62","Pver_gene_g82",0.218752976986072
"63","Pver_gene_g83",0.944550471355249
"64","Pver_gene_g84",0.706398244068648
"65","Pver_gene_g85",0.763532115160226
"66","Pver_gene_g86",0.152472414142763
"67","Pver_gene_g88",0.383892226455002
"68","Pver_gene_g89",0.683976762245414
"69","Pver_gene_g90",0.261501308980465
"70","Pver_gene_g91",0.680548540698774
"71","Pver_gene_g92",0.131548714120707
"72","Pver_gene_g94",0.000549553503549583
"73","Pver_gene_novel_gene_8_5de57afd",0.400425923473684
"74","Pver_gene_g95",0.31314722130973
"75","Pver_gene_g96",0.926361209383985
"76","Pver_gene_g97",0.9716791772043
"77","Pver_gene_g99",0.448371642498244
"78","Pver_gene_g100",0.0609169710194715
"79","Pver_gene_g101",0.31329583874637
"80","Pver_gene_g102",0.756238620335495
"81","Pver_gene_g103",0.20914324480911
"82","Pver_gene_g104",0.27092107584063
"83","Pver_gene_g105",0.307786853559247
"84","Pver_gene_g106",0.0597030422639463
"85","Pver_gene_g107",0.896571400231419
"86","Pver_gene_g109",0.508131183690231
"87","Pver_gene_g110",0.998192393867044
"88","Pver_gene_g111",0.21830195942233
"89","Pver_gene_g114",0.722241791388929
"90","Pver_gene_g115",0.851456098291606
"91","Pver_gene_g116",0.202598296117901
"92","Pver_gene_g117",0.748299427129571
"93","Pver_gene_g119",0.0729912125848191
"94","Pver_gene_g121",0.511642207941136
"95","Pver_gene_g123",0.105622881598989
"96","Pver_gene_g124",0.522319303229635
"97","Pver_gene_g126",0.415254165814943
"98","Pver_gene_g127",0.390939579433186
"99","Pver_gene_g128",0.714319450649385
"100","Pver_gene_g129",0.00263197969397009
"101","Pver_gene_g130",0.0845367496257321
"102","Pver_gene_g131",0.346851076056059
"103","Pver_gene_g133",0.0466427688855333
"104","Pver_gene_g136",0.362008262798755
"105","Pver_gene_g137",0.711360204178899
"106","Pver_gene_g139",0.595646135917142
"107","Pver_gene_g141",0.352097322962307
"108","Pver_gene_g143",0.048796935690939
"109","Pver_gene_g144",0.40405383474477
"110","Pver_gene_g146",0.112046613117602
"111","Pver_gene_g147",0.319411943422336
"112","Pver_gene_g148",0.622926915098223
"113","Pver_gene_g149",0.49808601916393
"114","Pver_gene_g150",0.0673889296339752
"115","Pver_gene_g151",0.467670218057736
"116","Pver_gene_g152",0.313845835932113
"117","Pver_gene_g153",0.359187350878449
"118","Pver_gene_g154",0.0292376602787335
"119","Pver_gene_g155",0.612647854616848
"120","Pver_gene_g156",0.505526480382097
"121","Pver_gene_g158",0.00164006418999939
"122","Pver_gene_g159",0.762371579796009
"123","Pver_gene_g160",0.803144223594413
"124","Pver_gene_g162_g164",0.295141288426076
"125","Pver_gene_g168",0.270534569544403
"126","Pver_gene_g170",0.815863645988509
"127","Pver_gene_g171",0.708450415544608
"128","Pver_gene_g172",0.0620417564556047
"129","Pver_gene_g173",0.000192272259722779
"130","Pver_gene_g174",0.868281005720882
"131","Pver_gene_g175",0.661499110890149
"132","Pver_gene_g176",0.290786018514869
"133","Pver_gene_g177",0.94921829205331
"134","Pver_gene_g178",0.427625216651484
"135","Pver_gene_g179",0.0921069150366984
"136","Pver_gene_g180",0.592704572777669
"137","Pver_gene_novel_gene_2_5de57afd",0.0511019639872983
"138","Pver_gene_g181",0.0270339793478805
"139","Pver_gene_g182",0.487204931860894
"140","Pver_gene_g183",0.100853018104462
"141","Pver_gene_g191",0.240113066073557
"142","Pver_gene_g192",0.481083111962846
"143","Pver_gene_g193",0.0514473086940712
"144","Pver_gene_novel_gene_4_5de57afd",0.302166355356023
"145","Pver_gene_g194",0.318790192805249
"146","Pver_gene_g195",0.112834168898631
"147","Pver_gene_g196",0.0105861264146019
"148","Pver_gene_g197",0.185140790104614
"149","Pver_gene_g198",3.45156091587261e-05
"150","Pver_gene_novel_gene_5_5de57afd",0.241828695630395
"151","Pver_gene_g199",0.331905077600951
"152","Pver_gene_g200",0.792584002077941
"153","Pver_gene_g201",0.542985331505884
"154","Pver_gene_g202_g204",0.144495255220115
"155","Pver_gene_g203",0.468285220189111
"156","Pver_gene_g205",0.517879930676599
"157","Pver_gene_g207",0.764784153949755
"158","Pver_gene_g208",0.768091422237869
"159","Pver_gene_g209",0.142423308907356
"160","Pver_gene_g210",0.95212501916275
"161","Pver_gene_g211",0.761220464452649
"162","Pver_gene_g212",0.909727689601516
"163","Pver_gene_g213",0.801631628065335
"164","Pver_gene_g214",0.0118123138193066
"165","Pver_gene_g216",0.276073796427645
"166","Pver_gene_g218",0.360132209397116
"167","Pver_gene_g219",0.858951730914658
"168","Pver_gene_g220",0.0461778712609517
"169","Pver_gene_g221",0.310206786389511
"170","Pver_gene_g222",0.726845558933346
"171","Pver_gene_g223",0.363483805600165
"172","Pver_gene_g224",0.339802501425416
"173","Pver_gene_g225",0.602622855906635
"174","Pver_gene_g226",0.366557385547763
"175","Pver_gene_g227",0.818625456101357
"176","Pver_gene_g228",0.0696470112548532
"177","Pver_gene_g229",0.979178376226793
"178","Pver_gene_g230",0.92206036042271
"179","Pver_gene_g231",0.86088764623231
"180","Pver_gene_g232",0.156494564209301
"181","Pver_gene_g233",0.608245761476463
"182","Pver_gene_g234",0.745891863883645
"183","Pver_gene_g235",0.969014542213214
"184","Pver_gene_g237_g236",0.541486678576349
"185","Pver_gene_g238",0.273570047844587
"186","Pver_gene_g239",0.221180993663114
"187","Pver_gene_g240",0.998803040811138
"188","Pver_gene_g241",0.706182014692099
"189","Pver_gene_g242",0.994263945380861
"190","Pver_gene_g243",0.0946675884418761
"191","Pver_gene_g244",0.594282025443106
"192","Pver_gene_g247",0.0808591600582442
"193","Pver_gene_g248",0.919823753816586
"194","Pver_gene_g249",0.949135875996085
"195","Pver_gene_g251",0.764786696526167
"196","Pver_gene_g252",0.558245737536063
"197","Pver_gene_novel_gene_9_5de57afd",0.744345496188392
"198","Pver_gene_g253",0.0760977779464873
"199","Pver_gene_g256",0.479223119151736
"200","Pver_gene_g257",0.198607095734075
"201","Pver_gene_g258",0.751817749379366
"202","Pver_gene_g259",0.0520311511124923
"203","Pver_gene_g263",0.25158210633633
"204","Pver_gene_g264",0.762735952125785
"205","Pver_gene_g267",0.793690100633317
"206","Pver_gene_g269",0.159534647939785
"207","Pver_gene_g270_g273",0.230772220558889
"208","Pver_gene_g271",0.241300658449143
"209","Pver_gene_g272",0.968964596006359
"210","Pver_gene_g274",0.879922238840272
"211","Pver_gene_g275",0.438595339164186
"212","Pver_gene_g276",0.603027561761505
"213","Pver_gene_g277",0.0605149031701734
"214","Pver_gene_g279",0.675736027192643
"215","Pver_gene_g280",0.289385443705997
"216","Pver_gene_g281",0.257901236208964
"217","Pver_gene_g283",0.966378044275965
"218","Pver_gene_g284",0.346373476545852
"219","Pver_gene_g285",0.766309976105978
"220","Pver_gene_g286",0.0777259498384695
"221","Pver_gene_g287",0.624396493103332
"222","Pver_gene_g288",0.334660338273429
"223","Pver_gene_g290",0.646869527096859
"224","Pver_gene_g293",0.495572023695396
"225","Pver_gene_g294",0.0584085859399085
"226","Pver_gene_g295",0.553165829336671
"227","Pver_gene_g296",0.585009672172534
"228","Pver_gene_g297",0.0268532473850066
"229","Pver_gene_g298",0.209189317855906
"230","Pver_gene_g299",0.642985817183905
"231","Pver_gene_g300",0.0948783337741084
"232","Pver_gene_g301",0.424993010858039
"233","Pver_gene_g302",0.404922715455271
"234","Pver_gene_g305",0.321060198477885
"235","Pver_gene_g307",0.247824438384158
"236","Pver_gene_g308",0.000829071997833163
"237","Pver_gene_g311",0.00137322502723877
"238","Pver_gene_g313",0.172153300751169
"239","Pver_gene_g315",0.58702013744093
"240","Pver_gene_g317",0.117577262118557
"241","Pver_gene_g319",0.941828896620306
"242","Pver_gene_g320",0.182480843357095
"243","Pver_gene_g321",0.0838645228218767
"244","Pver_gene_g323",0.12219495005077
"245","Pver_gene_novel_gene_11_5de57afd",0.424824415886449
"246","Pver_gene_g326",0.979707849130892
"247","Pver_gene_g328",0.0539505207222618
"248","Pver_gene_g329",0.744156926584759
"249","Pver_gene_g330",0.0599606704163153
"250","Pver_gene_g332",0.329374951501349
"251","Pver_gene_g333",0.463972770123122
"252","Pver_gene_g337",0.967885042982546
"253","Pver_gene_g338",0.500597461758728
"254","Pver_gene_g339",0.0215352062317342
"255","Pver_gene_g340",0.613054749192884
"256","Pver_gene_g341",0.0505633381969294
"257","Pver_gene_g342",0.139006976749151
"258","Pver_gene_g343",0.795481493934106
"259","Pver_gene_g344",0.463371444573311
"260","Pver_gene_g345",0.249082034497726
"261","Pver_gene_g346",0.969289317412169
"262","Pver_gene_g347",0.424642441096458
"263","Pver_gene_g348",0.28963502165749
"264","Pver_gene_g349",0.0464627757645372
"265","Pver_gene_g350",0.486159190085564
"266","Pver_gene_g351",0.019054317938431
"267","Pver_gene_g352",0.94418620204352
"268","Pver_gene_g354",8.66926256343511e-06
"269","Pver_gene_g355",0.345163123764298
"270","Pver_gene_g356",0.855412767388757
"271","Pver_gene_g357",0.747540795566277
"272","Pver_gene_g361",0.794676378065882
"273","Pver_gene_g363",0.619237824609868
"274","Pver_gene_g364",0.191021744780741
"275","Pver_gene_g365",0.0150072814462219
"276","Pver_gene_g367",0.871627259498827
"277","Pver_gene_g369",0.82460013549498
"278","Pver_gene_g370",0.304389180840597
"279","Pver_gene_g371",0.918525503480729
"280","Pver_gene_g372",0.871114373337635
"281","Pver_gene_g373",0.82294183218797
"282","Pver_gene_g374",0.763559080332168
"283","Pver_gene_g375",0.702001508963305
"284","Pver_gene_g376",0.035383018019708
"285","Pver_gene_g377",0.524067266694187
"286","Pver_gene_g378",0.122769754612371
"287","Pver_gene_g380",0.60707208416537
"288","Pver_gene_g383",0.885513543226388
"289","Pver_gene_g384",0.0307999711963431
"290","Pver_gene_g386",0.215111875351817
"291","Pver_gene_g387",0.193103952791319
"292","Pver_gene_g388",0.19507368121292
"293","Pver_gene_g389",0.162923663766394
"294","Pver_gene_g390",0.00138260872135883
"295","Pver_gene_g393",0.0507695195434493
"296","Pver_gene_g394",0.242956579473506
"297","Pver_gene_g396",0.663661349475639
"298","Pver_gene_g398",0.104938079280409
"299","Pver_gene_g399",0.826189966748383
"300","Pver_gene_g400",0.284411101150533
"301","Pver_gene_g402",0.439175005856426
"302","Pver_gene_g403",0.258251886850897
"303","Pver_gene_g404",0.49045289736408
"304","Pver_gene_g406",0.815884145581497
"305","Pver_gene_g407",0.416761416052853
"306","Pver_gene_split_gene_g408-g18",0.716651704659336
"307","Pver_gene_g409",0.0832041873198293
"308","Pver_gene_g414",0.14593727896075
"309","Pver_gene_g415",0.582262173412151
"310","Pver_gene_g416",0.0914387513247007
"311","Pver_gene_g417",0.782064984165619
"312","Pver_gene_g420",0.00538512257776347
"313","Pver_gene_g421",0.12101912201688
"314","Pver_gene_g422",0.536854362719369
"315","Pver_gene_g423",0.560701630178283
"316","Pver_gene_g424",0.826692647079783
"317","Pver_gene_g426",0.608241933730297
"318","Pver_gene_g427",0.0964081350518941
"319","Pver_gene_g428",0.484631174462462
"320","Pver_gene_g429",0.735710382211074
"321","Pver_gene_g430",0.758533199464133
"322","Pver_gene_g431",0.924237081206774
"323","Pver_gene_g432",0.286462158278248
"324","Pver_gene_g433",0.263086929688223
"325","Pver_gene_g435",0.339895755478115
"326","Pver_gene_g436",0.439855029979391
"327","Pver_gene_g440",0.540140260686617
"328","Pver_gene_g441",0.384822866328627
"329","Pver_gene_g442",0.00314005219066791
"330","Pver_gene_g443",0.0868015700561307
"331","Pver_gene_g444",0.830048092507663
"332","Pver_gene_g445",0.840540886982611
"333","Pver_gene_g446",0.479322735294211
"334","Pver_gene_g449",0.489006975789494
"335","Pver_gene_g451",0.882187677980411
"336","Pver_gene_g452",0.718117825773587
"337","Pver_gene_g455",0.875843958868749
"338","Pver_gene_g456",0.0209942260969245
"339","Pver_gene_g457",0.344136951108816
"340","Pver_gene_g459",0.693952701849418
"341","Pver_gene_g460",0.689037232157679
"342","Pver_gene_g461",0.990494913043454
"343","Pver_gene_g462",0.626128700872515
"344","Pver_gene_g463",3.788132321123e-08
"345","Pver_gene_g464",0.254987008373632
"346","Pver_gene_g465",0.572247968672022
"347","Pver_gene_g466",0.628679331534192
"348","Pver_gene_split_gene_g467-g19",0.211717202516944
"349","Pver_gene_g468",0.273041307306531
"350","Pver_gene_g469",0.610081273089362
"351","Pver_gene_g471",0.882789737514963
"352","Pver_gene_g472",0.104614628558197
"353","Pver_gene_g473",0.0178771504390224
"354","Pver_gene_g474",0.747429586768434
"355","Pver_gene_g476",0.169224191951665
"356","Pver_gene_g479",0.487357851426627
"357","Pver_gene_g480",0.498223183440653
"358","Pver_gene_g481",0.727278038927645
"359","Pver_gene_g482",0.0939660092709766
"360","Pver_gene_g484",0.765026363881266
"361","Pver_gene_g485",0.932145864713832
"362","Pver_gene_g488",0.894276424134592
"363","Pver_gene_g489",0.627688278350831
"364","Pver_gene_g490",0.377915287068263
"365","Pver_gene_g491",0.087726154936264
"366","Pver_gene_g492",0.17986782018821
"367","Pver_gene_g494",0.105019654939456
"368","Pver_gene_g495",0.0571404612669659
"369","Pver_gene_g496",0.595494324470423
"370","Pver_gene_g497",0.946824702324521
"371","Pver_gene_g498",0.567651358638693
"372","Pver_gene_split_gene_g499-g21",0.0816886017666102
"373","Pver_gene_g501",0.674410118648937
"374","Pver_gene_g503",0.850877129510866
"375","Pver_gene_g504",0.580498964268797
"376","Pver_gene_g505",0.256132828992843
"377","Pver_gene_split_gene_g506-g22",0.0690764397795546
"378","Pver_gene_g507",0.255981994376481
"379","Pver_gene_g509",0.235608009042002
"380","Pver_gene_g510",0.636114282153738
"381","Pver_gene_g515",0.187183104659123
"382","Pver_gene_g516",0.343465386284711
"383","Pver_gene_g518",0.761081702945638
"384","Pver_gene_g519",0.625137260221101
"385","Pver_gene_g521",0.251551489716921
"386","Pver_gene_g522",0.262315558942206
"387","Pver_gene_g523",0.0916020249466253
"388","Pver_gene_g524",0.583176757400511
"389","Pver_gene_g525",0.00279008526348482
"390","Pver_gene_g527",0.791978430118655
"391","Pver_gene_g528",0.0236066981944614
"392","Pver_gene_g531",0.707237266766092
"393","Pver_gene_g535",0.0992382571712454
"394","Pver_gene_g538",0.576272201849225
"395","Pver_gene_g539",0.902063852995677
"396","Pver_gene_g541",0.00491817329413391
"397","Pver_gene_g542",0.321003089531348
"398","Pver_gene_g543",0.0198848426088154
"399","Pver_gene_g544",0.135921104116111
"400","Pver_gene_g546",0.0542876117033943
"401","Pver_gene_g547",0.883272569407171
"402","Pver_gene_g548",0.0317172749195152
"403","Pver_gene_g549",0.24962248930662
"404","Pver_gene_g550",0.850320916870023
"405","Pver_gene_g551",0.0613983647638994
"406","Pver_gene_g552",0.658615526486028
"407","Pver_gene_g553",0.877078642877898
"408","Pver_gene_g554",0.327149849426216
"409","Pver_gene_g555",0.950304235559441
"410","Pver_gene_g557",0.969291242550815
"411","Pver_gene_g559",0.951528121795561
"412","Pver_gene_g560",0.523024832523821
"413","Pver_gene_g562",0.554771158191102
"414","Pver_gene_g563",0.905068957846679
"415","Pver_gene_g564",0.038597629242482
"416","Pver_gene_g565",0.273943727803503
"417","Pver_gene_g566",0.198339593332998
"418","Pver_gene_g567",0.790028538792652
"419","Pver_gene_g570",0.0165291692847224
"420","Pver_gene_g573",0.00127173598675832
"421","Pver_gene_g575",0.818560574036367
"422","Pver_gene_g577",0.576441993474513
"423","Pver_gene_g578",0.249007545696478
"424","Pver_gene_g579",0.27284228302329
"425","Pver_gene_g580",0.872521656949947
"426","Pver_gene_g581",0.359277798709901
"427","Pver_gene_novel_gene_23_5de57afd",0.211812208978633
"428","Pver_gene_g583",0.841624775090526
"429","Pver_gene_g585",0.473424627590149
"430","Pver_gene_g587",0.529331101022375
"431","Pver_gene_g588",0.858441294730342
"432","Pver_gene_g589",0.961812484180123
"433","Pver_gene_g590",0.906751035436243
"434","Pver_gene_g591",0.291708379643609
"435","Pver_gene_g592",0.279481852457162
"436","Pver_gene_g593",0.516339635920893
"437","Pver_gene_g596",1.84196505895458e-17
"438","Pver_gene_g597",0.0581605322785808
"439","Pver_gene_g598",0.19533978033139
"440","Pver_gene_g599",0.531966941609948
"441","Pver_gene_g600",0.632013895441703
"442","Pver_gene_g601",0.863054408726966
"443","Pver_gene_g602",0.228375380078139
"444","Pver_gene_g603",0.021051846736048
"445","Pver_gene_g604",0.664736030797858
"446","Pver_gene_g606",0.143428208814722
"447","Pver_gene_g607",0.842467230886545
"448","Pver_gene_g608",0.0835915545385564
"449","Pver_gene_g609",0.781813506984671
"450","Pver_gene_g610",0.999832312271181
"451","Pver_gene_g611",0.0415450699783038
"452","Pver_gene_novel_gene_26_5de57afd",0.130436722401685
"453","Pver_gene_g615",0.493583986876527
"454","Pver_gene_g616",0.966506842914823
"455","Pver_gene_g617",0.275924478002963
"456","Pver_gene_g619",0.843433815453015
"457","Pver_gene_g621",0.334722744053588
"458","Pver_gene_g622",0.739087847431841
"459","Pver_gene_g624",0.626945962795376
"460","Pver_gene_g625",0.413981737298602
"461","Pver_gene_g626",0.310752290740515
"462","Pver_gene_g627",0.000115223610027217
"463","Pver_gene_g628",0.290481512054706
"464","Pver_gene_g629",0.15007155630007
"465","Pver_gene_g630",0.406494197821068
"466","Pver_gene_g631",0.214742027656169
"467","Pver_gene_g632",0.664878031386789
"468","Pver_gene_g633",5.35662291900267e-06
"469","Pver_gene_g634",0.740990673608466
"470","Pver_gene_g636",0.00471180802684809
"471","Pver_gene_g639",8.49967186916582e-11
"472","Pver_gene_g640",1.65041538031915e-19
"473","Pver_gene_g644",0.619891915386221
"474","Pver_gene_g645",0.0685394304871534
"475","Pver_gene_g646",0.315055086746623
"476","Pver_gene_g649",0.0140892822843589
"477","Pver_gene_g652",0.0416491048588282
"478","Pver_gene_g653",0.00355476966606488
"479","Pver_gene_g654",0.173752326377973
"480","Pver_gene_g655",0.467954210712781
"481","Pver_gene_g656",0.308980136002241
"482","Pver_gene_g657",0.625782778743735
"483","Pver_gene_novel_gene_29_5de57afd",0.567516190876208
"484","Pver_gene_g660",0.997947042068424
"485","Pver_gene_g661",0.641891888680442
"486","Pver_gene_g662",0.124004286468527
"487","Pver_gene_g663",0.409625531904889
"488","Pver_gene_g664",0.433527845148239
"489","Pver_gene_g665",0.551881253825205
"490","Pver_gene_g666",0.173527412194317
"491","Pver_gene_g667",0.835044427084579
"492","Pver_gene_g668",0.352048899370714
"493","Pver_gene_g669",0.0131181000624826
"494","Pver_gene_g671",0.960039897048548
"495","Pver_gene_g672",0.0232935978134129
"496","Pver_gene_g674",0.488955703251172
"497","Pver_gene_g675",0.616959020453124
"498","Pver_gene_g676",0.655410233168394
"499","Pver_gene_g677",0.33709170142456
"500","Pver_gene_g678",0.969992057943554
"501","Pver_gene_g679",0.138315317243139
"502","Pver_gene_g680",0.402731342270808
"503","Pver_gene_g682",0.00752313226973089
"504","Pver_gene_g683",0.10028632549277
"505","Pver_gene_g684",0.197887550694992
"506","Pver_gene_g686",0.61012769830161
"507","Pver_gene_g690",0.0184549758319816
"508","Pver_gene_g691",0.427946260612279
"509","Pver_gene_g692",0.609313450837838
"510","Pver_gene_g694",0.593706577409921
"511","Pver_gene_novel_gene_27_5de57afd",0.0234381059852943
"512","Pver_gene_g696",0.239573303351612
"513","Pver_gene_g698",0.687347922641898
"514","Pver_gene_g700",0.0816258325120418
"515","Pver_gene_g702",0.28772660665165
"516","Pver_gene_g703_g705",0.45706689970024
"517","Pver_gene_g704",0.555953820293497
"518","Pver_gene_novel_gene_28_5de57afd",0.79063120372771
"519","Pver_gene_g706",0.00480820065386207
"520","Pver_gene_g707",0.607385888920211
"521","Pver_gene_g708",0.279289052507557
"522","Pver_gene_g709",0.60731738132773
"523","Pver_gene_g710",0.302752797673034
"524","Pver_gene_g711",0.327038541017081
"525","Pver_gene_g713",0.10634258555938
"526","Pver_gene_g714",0.911132934485379
"527","Pver_gene_g715",0.123379700049888
"528","Pver_gene_g718",0.00922119779500617
"529","Pver_gene_g719",0.013653889624632
"530","Pver_gene_g720",0.217959431775174
"531","Pver_gene_g722",0.00259891391565758
"532","Pver_gene_g724",0.0870362302984782
"533","Pver_gene_g725",0.999767764356347
"534","Pver_gene_g726",0.757387742995731
"535","Pver_gene_g727",0.899805023505052
"536","Pver_gene_g728",0.477955332542235
"537","Pver_gene_g729",0.253267878865059
"538","Pver_gene_g731",0.785355647867366
"539","Pver_gene_g732",0.598560786201294
"540","Pver_gene_g733",0.068087175472914
"541","Pver_gene_g734",0.400046858547545
"542","Pver_gene_g735",0.107385346411842
"543","Pver_gene_g736",0.301221663130994
"544","Pver_gene_g737",0.807740968478943
"545","Pver_gene_g738",0.00382648514964287
"546","Pver_gene_g739",0.0711314991728517
"547","Pver_gene_g741",0.114988640060695
"548","Pver_gene_g742",0.00318887350896322
"549","Pver_gene_novel_gene_30_5de57afd",0.858290944371141
"550","Pver_gene_g743",0.120387454453089
"551","Pver_gene_g745",0.520603168513211
"552","Pver_gene_g746",0.769031907429694
"553","Pver_gene_novel_gene_31_5de57afd",0.773711319237897
"554","Pver_gene_g747",0.542096911305576
"555","Pver_gene_g748",0.292437293573083
"556","Pver_gene_g749",0.559826384446587
"557","Pver_gene_g750",0.396696592759214
"558","Pver_gene_g752",0.357718308822668
"559","Pver_gene_g753",0.895794333823327
"560","Pver_gene_g755",0.252968666394905
"561","Pver_gene_g756",0.964748081077304
"562","Pver_gene_g760",0.505044321964954
"563","Pver_gene_g761",0.304370552311446
"564","Pver_gene_g763",0.602329213839082
"565","Pver_gene_g764",0.1181129593421
"566","Pver_gene_g766",0.360806333260212
"567","Pver_gene_g767",0.708281055456267
"568","Pver_gene_g768",0.856617043658883
"569","Pver_gene_g770",0.000383169869755717
"570","Pver_gene_g771",0.585520113161161
"571","Pver_gene_g772",0.671058481813965
"572","Pver_gene_g773",0.571652191451592
"573","Pver_gene_g774",0.48948139986438
"574","Pver_gene_g775",0.112165609083761
"575","Pver_gene_g778",0.440497208566014
"576","Pver_gene_g779",0.897538437951305
