"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"7665","GO:0034362",5.57709495013346e-05,1,2,2,"low-density lipoprotein particle","CC"
"15182","GO:1901838",7.39297936637938e-05,0.999998926475316,3,9,"positive regulation of transcription of nucleolar large rRNA by RNA polymerase I","BP"
"12623","GO:0070219",8.82293232852957e-05,1,2,2,"cellular sulfide ion homeostasis","BP"
"12625","GO:0070224",8.82293232852957e-05,1,2,2,"sulfide:quinone oxidoreductase activity","MF"
"13901","GO:0097027",0.000219917336385679,0.99999480165118,3,14,"ubiquitin-protein transferase activator activity","MF"
"12847","GO:0070813",0.00025327486489153,0.999999222589084,2,3,"hydrogen sulfide metabolic process","BP"
"1998","GO:0005536",0.00027197183555405,0.999992999903712,3,15,"glucose binding","MF"
"14009","GO:0097242",0.00036860607334302,0.999989356890726,3,16,"amyloid-beta clearance","BP"
"12624","GO:0070221",0.000531341628760512,0.999996650468103,2,4,"sulfide oxidation, using sulfide:quinone oxidoreductase","BP"
"11732","GO:0060084",0.000553698859832341,0.999996435958042,2,4,"synaptic transmission involved in micturition","BP"
"4337","GO:0010744",0.000573346009018004,0.999995639487505,2,5,"positive regulation of macrophage derived foam cell differentiation","BP"
"14302","GO:0098849",0.000633146889905548,0.999994936785699,2,5,"cellular detoxification of cadmium ion","BP"
"7889","GO:0035095",0.00085703259365717,0.999965859173871,3,20,"behavioral response to nicotine","BP"
"14235","GO:0098691",0.000875420772104194,0.999991750424333,2,5,"dopaminergic synapse","CC"
"4412","GO:0010886",0.000915768464937145,0.999990394518909,2,6,"positive regulation of cholesterol storage","BP"
"7672","GO:0034381",0.00092166476457564,0.999990301161592,2,6,"plasma lipoprotein particle clearance","BP"
"6197","GO:0030301",0.0011375458521072,0.999949233647605,3,23,"cholesterol transport","BP"
"1947","GO:0005353",0.00129514563228159,0.999983801384663,2,6,"fructose transmembrane transporter activity","MF"
"4787","GO:0015755",0.00129514563228159,0.999983801384663,2,6,"fructose transmembrane transport","BP"
"11168","GO:0051119",0.00129514563228159,0.999983801384663,2,6,"sugar transmembrane transporter activity","MF"
