"","category","over_represented_pvalue","under_represented_pvalue","numDEInCat","numInCat","term","ontology"
"7665","GO:0034362",1.99298173754043e-05,1,2,2,"low-density lipoprotein particle","CC"
"12623","GO:0070219",4.47227035159421e-05,1,2,2,"cellular sulfide ion homeostasis","BP"
"12625","GO:0070224",4.47227035159421e-05,1,2,2,"sulfide:quinone oxidoreductase activity","MF"
"1998","GO:0005536",9.71769671944129e-05,0.999998247133273,3,15,"glucose binding","MF"
"12847","GO:0070813",0.000121581365901684,0.9999997430002,2,3,"hydrogen sulfide metabolic process","BP"
"14009","GO:0097242",0.000135220830679891,0.99999724137427,3,16,"amyloid-beta clearance","BP"
"4337","GO:0010744",0.000233442624530889,0.999998875454723,2,5,"positive regulation of macrophage derived foam cell differentiation","BP"
"12624","GO:0070221",0.000274946653550936,0.999998761344599,2,4,"sulfide oxidation, using sulfide:quinone oxidoreductase","BP"
"14302","GO:0098849",0.000294552042257933,0.999998404684831,2,5,"cellular detoxification of cadmium ion","BP"
"11732","GO:0060084",0.000303665034223022,0.999998561660126,2,4,"synaptic transmission involved in micturition","BP"
"7889","GO:0035095",0.000331156064129228,0.999990537486124,3,20,"behavioral response to nicotine","BP"
"4412","GO:0010886",0.000384717146782316,0.999997405637015,2,6,"positive regulation of cholesterol storage","BP"
"7672","GO:0034381",0.000391616588036866,0.999997335318811,2,6,"plasma lipoprotein particle clearance","BP"
"6197","GO:0030301",0.000445457007520796,0.999985688962681,3,23,"cholesterol transport","BP"
"14235","GO:0098691",0.000462121272803332,0.999996858389323,2,5,"dopaminergic synapse","CC"
"5993","GO:0022836",0.000569386486889961,0.999961028308541,4,57,"gated channel activity","MF"
"1947","GO:0005353",0.000661137695228012,0.999994138815621,2,6,"fructose transmembrane transporter activity","MF"
"4787","GO:0015755",0.000661137695228012,0.999994138815621,2,6,"fructose transmembrane transport","BP"
"11168","GO:0051119",0.000661137695228012,0.999994138815621,2,6,"sugar transmembrane transporter activity","MF"
"13308","GO:0071949",0.000762250378875024,0.99994309203815,4,71,"FAD binding","MF"
"5573","GO:0019370",0.000834233455083994,0.999991680062308,2,6,"leukotriene biosynthetic process","BP"
"8486","GO:0038024",0.000955548042211715,0.999959112879117,3,30,"cargo receptor activity","MF"
"3342","GO:0008286",0.00181200960202818,0.999901458180076,3,39,"insulin receptor signaling pathway","BP"
"15182","GO:1901838",0.00186640011519289,0.999968387196648,2,9,"positive regulation of transcription of nucleolar large rRNA by RNA polymerase I","BP"
"5998","GO:0022848",0.00188311359615981,0.999896502578836,3,37,"acetylcholine-gated cation-selective channel activity","MF"
"7407","GO:0033300",0.00190863104501263,0.99996658540524,2,10,"dehydroascorbic acid transmembrane transporter activity","MF"
"12860","GO:0070837",0.00190863104501263,0.99996658540524,2,10,"dehydroascorbic acid transport","BP"
"2707","GO:0006750",0.00213132946516843,0.999877295415586,3,39,"glutathione biosynthetic process","BP"
"8981","GO:0042953",0.00222555706684928,0.999955590007848,2,14,"lipoprotein transport","BP"
"408","GO:0001540",0.00232747862416364,0.999860659974033,3,46,"amyloid-beta binding","MF"
"6003","GO:0022857",0.00283194159694446,0.999390891668083,7,308,"transmembrane transporter activity","MF"
"6110","GO:0030169",0.00290492167860224,0.999933035004651,2,15,"low-density lipoprotein particle binding","MF"
"11379","GO:0051606",0.00300443479843075,0.99980356825129,3,44,"detection of stimulus","BP"
"13901","GO:0097027",0.00330147223859945,0.999919420391286,2,14,"ubiquitin-protein transferase activator activity","MF"
"11473","GO:0051879",0.00358907157369657,0.999749098474896,3,48,"Hsp90 protein binding","MF"
"15936","GO:1904659",0.00365088568392704,0.999906180236456,2,14,"glucose transmembrane transport","BP"
"12620","GO:0070207",0.00376973895129743,0.999898794982361,2,18,"protein homotrimerization","BP"
"4720","GO:0015464",0.0038855270510088,0.999896910030773,2,14,"acetylcholine receptor activity","MF"
"8944","GO:0042802",0.00442414330475133,0.998151213342792,17,1448,"identical protein binding","MF"
